school,minority,sex,ses,mathach,meanses,size,sector
5819,No,Male,-0.768,1.068,0.188,1302,Public
5819,Yes,Male,-0.238,13.427,0.188,1302,Public
5819,No,Female,-0.238,13.702,0.188,1302,Public
5819,No,Male,1.312,11.802,0.188,1302,Public
5819,No,Male,0.822,14.658,0.188,1302,Public
5819,No,Female,-0.188,18.881,0.188,1302,Public
5819,No,Female,-0.088,2.191,0.188,1302,Public
5819,No,Male,0.442,5.19,0.188,1302,Public
5819,No,Female,0.332,19.487,0.188,1302,Public
5819,No,Male,0.182,7.381,0.188,1302,Public
5819,No,Female,0.882,9.741,0.188,1302,Public
5819,No,Female,0.692,11.149,0.188,1302,Public
5819,No,Male,1.212,16.246,0.188,1302,Public
5819,No,Male,0.072,7.782,0.188,1302,Public
5819,No,Male,-1.078,19.357,0.188,1302,Public
5819,No,Male,0.792,15.575,0.188,1302,Public
5819,No,Female,1.262,15.669,0.188,1302,Public
5819,Yes,Female,-1.118,15.108,0.188,1302,Public
5819,No,Female,-0.658,11.933,0.188,1302,Public
5819,No,Male,-0.888,6.032,0.188,1302,Public
5819,No,Male,-0.308,23.185,0.188,1302,Public
5819,No,Male,0.082,1.584,0.188,1302,Public
5819,No,Male,0.022,2.272,0.188,1302,Public
5819,No,Female,0.312,16.837,0.188,1302,Public
5819,No,Female,0.692,16.688,0.188,1302,Public
5819,No,Female,0.782,13.652,0.188,1302,Public
5819,No,Male,0.072,5.825,0.188,1302,Public
5819,No,Male,0.552,24.812,0.188,1302,Public
5819,No,Female,0.142,16.936,0.188,1302,Public
5819,No,Male,1.072,24.483,0.188,1302,Public
5819,No,Female,1.022,7.492,0.188,1302,Public
5819,No,Male,-0.348,3.886,0.188,1302,Public
5819,No,Female,0.262,-2.132,0.188,1302,Public
5819,No,Male,0.192,18.62,0.188,1302,Public
5819,No,Female,0.592,16.084,0.188,1302,Public
5819,No,Female,0.592,20.441,0.188,1302,Public
5819,No,Female,0.462,3.237,0.188,1302,Public
5819,No,Female,-0.078,18.142,0.188,1302,Public
5819,No,Male,0.302,10.165,0.188,1302,Public
5819,No,Female,-0.088,24.479,0.188,1302,Public
5819,No,Female,-0.608,3.615,0.188,1302,Public
5819,No,Female,0.152,12.465,0.188,1302,Public
5819,No,Female,-0.008,14.736,0.188,1302,Public
5819,No,Male,0.002,13.854,0.188,1302,Public
5819,No,Female,0.792,18.01,0.188,1302,Public
5819,No,Male,0.302,11.794,0.188,1302,Public
5819,No,Male,-0.088,13.848,0.188,1302,Public
5819,No,Female,-0.998,12.192,0.188,1302,Public
5819,No,Male,0.132,-2.334,0.188,1302,Public
5838,No,Female,-0.038,13.903,0.163,1627,Public
5838,No,Female,0.772,14.123,0.163,1627,Public
5838,No,Male,0.152,24.133,0.163,1627,Public
5838,No,Female,0.842,22.449,0.163,1627,Public
5838,No,Male,-0.188,10.225,0.163,1627,Public
5838,No,Female,-0.118,5.441,0.163,1627,Public
5838,No,Female,-0.168,7.477,0.163,1627,Public
5838,Yes,Male,-0.228,14.707,0.163,1627,Public
5838,No,Male,-0.828,13.934,0.163,1627,Public
5838,No,Female,-0.598,10.504,0.163,1627,Public
5838,No,Female,0.212,14.275,0.163,1627,Public
5838,No,Male,0.152,21.355,0.163,1627,Public
5838,No,Female,-0.888,8.754,0.163,1627,Public
5838,No,Male,0.932,13.701,0.163,1627,Public
5838,No,Female,-0.958,9.614,0.163,1627,Public
5838,No,Female,0.982,10.439,0.163,1627,Public
5838,No,Male,-0.248,3.584,0.163,1627,Public
5838,No,Male,-0.168,20.673,0.163,1627,Public
5838,No,Female,0.462,12.335,0.163,1627,Public
5838,No,Male,0.502,10.479,0.163,1627,Public
5838,No,Female,-0.148,15.515,0.163,1627,Public
5838,No,Female,1.072,9.875,0.163,1627,Public
5838,No,Female,0.712,17.327,0.163,1627,Public
5838,No,Male,0.932,7.193,0.163,1627,Public
5838,No,Male,1.512,16.189,0.163,1627,Public
5838,No,Female,-0.038,16.948,0.163,1627,Public
5838,No,Female,0.732,17.312,0.163,1627,Public
5838,No,Male,-0.038,20.765,0.163,1627,Public
5838,No,Male,0.242,19.485,0.163,1627,Public
5838,No,Female,-0.298,19.247,0.163,1627,Public
5838,No,Female,-0.408,2.417,0.163,1627,Public
5937,No,Male,1.122,23.88,0.657,1153,Public
5937,No,Male,1.262,23.771,0.657,1153,Public
5937,No,Male,1.042,18.312,0.657,1153,Public
5937,No,Male,0.362,17.539,0.657,1153,Public
5937,No,Male,-0.018,6.102,0.657,1153,Public
5937,No,Female,1.512,18.4,0.657,1153,Public
5937,No,Male,0.632,19.4,0.657,1153,Public
5937,No,Female,1.202,18.56,0.657,1153,Public
5937,No,Female,1.172,8.631,0.657,1153,Public
5937,No,Female,1.072,18.38,0.657,1153,Public
5937,No,Male,0.662,14.503,0.657,1153,Public
5937,No,Male,0.482,23.822,0.657,1153,Public
5937,No,Male,0.952,12.911,0.657,1153,Public
5937,No,Female,-0.148,18.345,0.657,1153,Public
5937,No,Female,0.612,17.152,0.657,1153,Public
5937,No,Female,-0.068,12.846,0.657,1153,Public
5937,No,Female,0.702,18.358,0.657,1153,Public
5937,No,Female,-0.568,17.19,0.657,1153,Public
5937,No,Male,0.822,4.141,0.657,1153,Public
5937,No,Male,0.932,10.045,0.657,1153,Public
5937,No,Male,1.382,20.011,0.657,1153,Public
5937,No,Female,0.202,19.803,0.657,1153,Public
5937,No,Female,1.122,21.66,0.657,1153,Public
5937,No,Male,0.222,22.717,0.657,1153,Public
5937,Yes,Female,-0.748,16.219,0.657,1153,Public
5937,No,Female,0.232,15.92,0.657,1153,Public
5937,No,Female,0.992,12.853,0.657,1153,Public
5937,No,Male,0.842,17.321,0.657,1153,Public
5937,No,Female,0.892,17.711,0.657,1153,Public
6074,No,Female,-0.438,21.142,-0.271,2051,Catholic
6074,No,Female,-1.068,4.826,-0.271,2051,Catholic
6074,No,Female,-0.798,15.473,-0.271,2051,Catholic
6074,No,Female,0.292,4.472,-0.271,2051,Catholic
6074,No,Female,0.042,12.553,-0.271,2051,Catholic
6074,No,Female,-0.368,19.772,-0.271,2051,Catholic
6074,No,Female,-0.748,4.176,-0.271,2051,Catholic
6074,No,Female,-0.438,15.573,-0.271,2051,Catholic
6074,Yes,Female,-0.708,18.807,-0.271,2051,Catholic
6074,No,Female,-0.828,8.914,-0.271,2051,Catholic
6074,No,Female,-0.258,8.005,-0.271,2051,Catholic
6074,No,Female,-0.278,15.241,-0.271,2051,Catholic
6074,No,Female,-0.768,19.184,-0.271,2051,Catholic
6074,No,Female,-0.438,13.302,-0.271,2051,Catholic
6074,No,Female,0.252,14.818,-0.271,2051,Catholic
6074,No,Female,-0.818,15.502,-0.271,2051,Catholic
6074,No,Female,-0.038,8.642,-0.271,2051,Catholic
6074,No,Female,-1.098,7.316,-0.271,2051,Catholic
6074,No,Female,0.022,15.243,-0.271,2051,Catholic
6074,No,Female,-0.798,10.654,-0.271,2051,Catholic
6074,No,Female,-0.668,15.076,-0.271,2051,Catholic
6074,No,Female,-0.198,18.324,-0.271,2051,Catholic
6074,No,Female,-0.508,18.875,-0.271,2051,Catholic
6074,No,Female,0.142,16.89,-0.271,2051,Catholic
6074,No,Female,-0.748,17.681,-0.271,2051,Catholic
6074,No,Female,-0.028,7.907,-0.271,2051,Catholic
6074,No,Female,0.662,9.38,-0.271,2051,Catholic
6074,No,Female,-0.678,5.236,-0.271,2051,Catholic
6074,No,Female,-0.748,23.917,-0.271,2051,Catholic
6074,No,Female,0.442,15.636,-0.271,2051,Catholic
6074,No,Female,0.092,22.427,-0.271,2051,Catholic
6074,No,Female,-0.448,20.075,-0.271,2051,Catholic
6074,No,Female,-0.608,11.344,-0.271,2051,Catholic
6074,No,Female,-0.488,17.445,-0.271,2051,Catholic
6074,No,Female,-1.778,2.124,-0.271,2051,Catholic
6074,No,Female,0.522,1.099,-0.271,2051,Catholic
6074,No,Female,0.542,20.251,-0.271,2051,Catholic
6074,No,Female,-0.158,12.511,-0.271,2051,Catholic
6074,No,Female,0.692,6.332,-0.271,2051,Catholic
6074,No,Female,-1.608,7.082,-0.271,2051,Catholic
6074,No,Female,0.672,12.55,-0.271,2051,Catholic
6074,No,Female,-0.258,21.26,-0.271,2051,Catholic
6074,No,Female,0.032,9.377,-0.271,2051,Catholic
6074,No,Female,-1.118,15.842,-0.271,2051,Catholic
6074,No,Female,0.852,6.963,-0.271,2051,Catholic
6074,No,Female,0.672,21.986,-0.271,2051,Catholic
6074,No,Female,-0.358,20.635,-0.271,2051,Catholic
6074,Yes,Female,-0.478,2.823,-0.271,2051,Catholic
6074,No,Female,-0.618,17.173,-0.271,2051,Catholic
6074,No,Female,-0.358,24.421,-0.271,2051,Catholic
6074,No,Female,0.562,21.658,-0.271,2051,Catholic
6074,No,Female,-0.568,21.734,-0.271,2051,Catholic
6074,No,Female,-0.828,5.311,-0.271,2051,Catholic
6074,No,Female,-0.488,9.831,-0.271,2051,Catholic
6074,No,Female,1.512,19.882,-0.271,2051,Catholic
6074,No,Female,0.122,16.956,-0.271,2051,Catholic
6089,No,Female,-0.398,20.111,0.092,594,Public
6089,No,Female,0.242,16.624,0.092,594,Public
6089,No,Female,-0.028,15.343,0.092,594,Public
6089,No,Male,1.032,20.613,0.092,594,Public
6089,No,Male,0.172,20.069,0.092,594,Public
6089,No,Female,0.292,6.761,0.092,594,Public
6089,No,Female,-0.178,14.498,0.092,594,Public
6089,No,Male,-0.138,21.052,0.092,594,Public
6089,No,Male,-0.708,15.761,0.092,594,Public
6089,No,Female,0.502,19.729,0.092,594,Public
6089,No,Male,0.152,24.386,0.092,594,Public
6089,No,Female,0.482,13.833,0.092,594,Public
6089,No,Female,1.022,17.54,0.092,594,Public
6089,No,Male,-0.298,-0.111,0.092,594,Public
6089,No,Male,0.442,8.726,0.092,594,Public
6089,No,Female,0.652,5.722,0.092,594,Public
6089,No,Female,-1.238,11.303,0.092,594,Public
6089,No,Male,-0.258,23.259,0.092,594,Public
6089,No,Female,0.562,13.337,0.092,594,Public
6089,No,Male,1.222,6.707,0.092,594,Public
6089,No,Male,-0.698,22.854,0.092,594,Public
6089,No,Female,-0.138,22.521,0.092,594,Public
6089,No,Female,-0.288,13.947,0.092,594,Public
6089,No,Female,0.892,19.499,0.092,594,Public
6089,No,Male,0.292,12.577,0.092,594,Public
6089,No,Female,-0.478,16.761,0.092,594,Public
6089,No,Male,-0.718,13.901,0.092,594,Public
6089,No,Female,0.642,12.605,0.092,594,Public
6089,No,Male,0.502,13.544,0.092,594,Public
6089,No,Female,-2.038,1.199,0.092,594,Public
6089,No,Female,0.902,24.707,0.092,594,Public
6089,No,Female,0.762,21.793,0.092,594,Public
6089,No,Male,-0.328,22.625,0.092,594,Public
6144,No,Male,0.202,13.89,-0.432,1608,Public
6144,No,Female,0.522,21.272,-0.432,1608,Public
6144,No,Male,-0.478,22.091,-0.432,1608,Public
6144,Yes,Male,-0.538,6.02,-0.432,1608,Public
6144,Yes,Male,-0.048,6.868,-0.432,1608,Public
6144,Yes,Male,-0.128,10.037,-0.432,1608,Public
6144,No,Male,1.042,13.639,-0.432,1608,Public
6144,No,Female,-0.078,1.785,-0.432,1608,Public
6144,No,Female,-0.598,16.246,-0.432,1608,Public
6144,No,Male,-0.058,11.486,-0.432,1608,Public
6144,No,Male,-0.228,-1.852,-0.432,1608,Public
6144,No,Female,0.192,3.001,-0.432,1608,Public
6144,Yes,Male,-1.308,4.239,-0.432,1608,Public
6144,Yes,Male,-0.848,2.799,-0.432,1608,Public
6144,No,Female,0.032,21.64,-0.432,1608,Public
6144,No,Female,-0.498,14.616,-0.432,1608,Public
6144,Yes,Male,-0.658,6.217,-0.432,1608,Public
6144,Yes,Female,-1.168,0.251,-0.432,1608,Public
6144,No,Female,-0.428,16.239,-0.432,1608,Public
6144,No,Male,-1.778,1.107,-0.432,1608,Public
6144,No,Male,0.212,5.01,-0.432,1608,Public
6144,No,Female,1.512,12.65,-0.432,1608,Public
6144,Yes,Female,-0.148,3.967,-0.432,1608,Public
6144,No,Male,-0.918,3.605,-0.432,1608,Public
6144,No,Female,-1.948,3.091,-0.432,1608,Public
6144,No,Male,-0.558,4.641,-0.432,1608,Public
6144,No,Female,-1.338,11.389,-0.432,1608,Public
6144,No,Female,0.282,8.362,-0.432,1608,Public
6144,No,Female,-0.208,4.554,-0.432,1608,Public
6144,Yes,Female,-0.808,13.247,-0.432,1608,Public
6144,No,Female,-0.258,12.344,-0.432,1608,Public
6144,No,Female,0.072,8.464,-0.432,1608,Public
6144,No,Female,-0.658,0.778,-0.432,1608,Public
6144,No,Male,0.402,10.84,-0.432,1608,Public
6144,No,Female,-0.958,22.307,-0.432,1608,Public
6144,No,Male,-0.968,4.085,-0.432,1608,Public
6144,No,Male,-0.488,12.216,-0.432,1608,Public
6144,Yes,Male,-1.248,-0.726,-0.432,1608,Public
6144,No,Male,0.412,2.503,-0.432,1608,Public
6144,No,Female,-1.508,8.519,-0.432,1608,Public
6144,No,Male,-0.508,15.139,-0.432,1608,Public
6144,No,Male,-0.968,3.719,-0.432,1608,Public
6144,No,Female,-1.368,5.143,-0.432,1608,Public
6170,Yes,Female,0.462,8.954,-0.296,2126,Public
6170,No,Female,0.132,20.087,-0.296,2126,Public
6170,Yes,Female,1.002,19.951,-0.296,2126,Public
6170,No,Male,-0.048,22.3,-0.296,2126,Public
6170,No,Female,0.072,14.148,-0.296,2126,Public
6170,No,Female,-0.818,13.626,-0.296,2126,Public
6170,Yes,Male,-0.398,16.68,-0.296,2126,Public
6170,No,Male,-1.298,15.085,-0.296,2126,Public
6170,No,Female,0.142,1.01,-0.296,2126,Public
6170,No,Male,-0.818,23.917,-0.296,2126,Public
6170,No,Female,-0.518,4.27,-0.296,2126,Public
6170,No,Female,0.422,13.298,-0.296,2126,Public
6170,No,Male,-0.538,20.251,-0.296,2126,Public
6170,No,Male,-0.948,10.991,-0.296,2126,Public
6170,No,Male,-1.008,3.253,-0.296,2126,Public
6170,Yes,Female,-2.398,0.379,-0.296,2126,Public
6170,No,Female,0.532,24.012,-0.296,2126,Public
6170,Yes,Female,-0.778,-0.205,-0.296,2126,Public
6170,No,Male,-0.258,23.231,-0.296,2126,Public
6170,No,Female,-0.458,18.317,-0.296,2126,Public
6170,No,Male,1.182,24.247,-0.296,2126,Public
6291,Yes,Male,-0.228,10.305,-0.516,1037,Public
6291,Yes,Female,-0.688,11.178,-0.516,1037,Public
6291,Yes,Male,-0.528,17.11,-0.516,1037,Public
6291,Yes,Female,-0.838,8.031,-0.516,1037,Public
6291,Yes,Male,-0.178,17.821,-0.516,1037,Public
6291,Yes,Female,-0.658,4.633,-0.516,1037,Public
6291,Yes,Female,-0.238,12.085,-0.516,1037,Public
6291,No,Female,-1.098,3.309,-0.516,1037,Public
6291,Yes,Male,-0.318,0.612,-0.516,1037,Public
6291,Yes,Female,-0.778,1.803,-0.516,1037,Public
6291,No,Female,-0.388,8.022,-0.516,1037,Public
6291,No,Female,-0.408,4.01,-0.516,1037,Public
6291,Yes,Male,-1.498,5.9,-0.516,1037,Public
6291,Yes,Male,-0.158,9.182,-0.516,1037,Public
6291,Yes,Female,-1.308,7.133,-0.516,1037,Public
6291,No,Female,-0.478,6.294,-0.516,1037,Public
6291,Yes,Female,-0.218,15.823,-0.516,1037,Public
6291,Yes,Female,-0.048,14.38,-0.516,1037,Public
6291,Yes,Female,-1.458,3.326,-0.516,1037,Public
6291,No,Female,-0.068,5.5,-0.516,1037,Public
6291,Yes,Female,-1.518,3.377,-0.516,1037,Public
6291,Yes,Female,-1.518,7.026,-0.516,1037,Public
6291,No,Female,0.482,23.578,-0.516,1037,Public
6291,Yes,Female,0.312,19.619,-0.516,1037,Public
6291,Yes,Male,-0.258,23.137,-0.516,1037,Public
6291,No,Female,-0.158,16.177,-0.516,1037,Public
6291,Yes,Female,-1.858,15.868,-0.516,1037,Public
6291,No,Male,0.472,17.446,-0.516,1037,Public
6291,Yes,Male,0.122,18.119,-0.516,1037,Public
6291,Yes,Male,-0.468,-2.092,-0.516,1037,Public
6291,Yes,Female,-1.158,12.663,-0.516,1037,Public
6291,Yes,Male,-1.048,13.835,-0.516,1037,Public
6291,Yes,Female,-0.028,3.872,-0.516,1037,Public
6291,Yes,Female,-0.418,10.092,-0.516,1037,Public
6291,No,Female,0.362,4.582,-0.516,1037,Public
6366,No,Female,0.992,19.467,0.316,1566,Catholic
6366,No,Female,0.752,17.715,0.316,1566,Catholic
6366,No,Male,-0.678,14.341,0.316,1566,Catholic
6366,No,Male,1.432,23.04,0.316,1566,Catholic
6366,No,Male,0.662,24.993,0.316,1566,Catholic
6366,No,Female,0.942,22.943,0.316,1566,Catholic
6366,No,Male,1.212,23.525,0.316,1566,Catholic
6366,No,Male,-0.518,24.133,0.316,1566,Catholic
6366,No,Male,0.662,21.689,0.316,1566,Catholic
6366,No,Female,0.142,10.158,0.316,1566,Catholic
6366,No,Female,0.582,20.761,0.316,1566,Catholic
6366,No,Female,0.482,22.055,0.316,1566,Catholic
6366,Yes,Male,-0.238,8.933,0.316,1566,Catholic
6366,No,Female,1.092,24.252,0.316,1566,Catholic
6366,No,Female,0.802,10.477,0.316,1566,Catholic
6366,No,Female,0.842,12.082,0.316,1566,Catholic
6366,No,Female,-0.438,20.619,0.316,1566,Catholic
6366,No,Female,0.422,3.745,0.316,1566,Catholic
6366,Yes,Male,-1.428,7.292,0.316,1566,Catholic
6366,No,Female,0.902,14.516,0.316,1566,Catholic
6366,No,Female,0.092,22.827,0.316,1566,Catholic
6366,No,Female,0.032,12.211,0.316,1566,Catholic
6366,Yes,Male,0.172,15.183,0.316,1566,Catholic
6366,No,Male,0.402,9.178,0.316,1566,Catholic
6366,No,Female,0.072,19.704,0.316,1566,Catholic
6366,No,Female,0.362,19.685,0.316,1566,Catholic
6366,Yes,Female,0.702,12.565,0.316,1566,Catholic
6366,No,Male,0.762,22.572,0.316,1566,Catholic
6366,Yes,Female,-0.718,5.932,0.316,1566,Catholic
6366,No,Male,-0.098,8.34,0.316,1566,Catholic
6366,No,Male,0.542,15.712,0.316,1566,Catholic
6366,No,Male,0.222,15.415,0.316,1566,Catholic
6366,No,Male,1.122,19.41,0.316,1566,Catholic
6366,No,Male,-0.138,18.12,0.316,1566,Catholic
6366,No,Male,-0.738,8.317,0.316,1566,Catholic
6366,No,Female,0.692,12.723,0.316,1566,Catholic
6366,No,Female,0.542,22.311,0.316,1566,Catholic
6366,No,Male,0.672,18.33,0.316,1566,Catholic
6366,No,Female,-0.218,15.019,0.316,1566,Catholic
6366,No,Female,0.232,10.79,0.316,1566,Catholic
6366,No,Female,0.062,16.491,0.316,1566,Catholic
6366,No,Female,0.152,18.028,0.316,1566,Catholic
6366,No,Female,-0.388,21.264,0.316,1566,Catholic
6366,No,Female,-0.028,14.318,0.316,1566,Catholic
6366,No,Male,1.152,15.572,0.316,1566,Catholic
6366,No,Male,-0.328,21.755,0.316,1566,Catholic
6366,No,Female,-0.038,19.327,0.316,1566,Catholic
6366,Yes,Male,-0.678,13.882,0.316,1566,Catholic
6366,No,Female,0.642,3.706,0.316,1566,Catholic
6366,No,Male,0.852,10.186,0.316,1566,Catholic
6366,No,Male,1.342,-0.799,0.316,1566,Catholic
6366,Yes,Male,1.102,12.971,0.316,1566,Catholic
6366,No,Female,-1.068,14.084,0.316,1566,Catholic
6366,No,Female,1.282,12.104,0.316,1566,Catholic
6366,Yes,Female,0.192,3.57,0.316,1566,Catholic
6366,No,Male,1.262,24.418,0.316,1566,Catholic
6366,No,Female,-0.458,11.635,0.316,1566,Catholic
6366,No,Female,-0.418,24.479,0.316,1566,Catholic
6397,No,Male,1.042,-1.483,-0.211,1234,Public
6397,No,Female,0.522,13.327,-0.211,1234,Public
6397,No,Female,1.152,10.873,-0.211,1234,Public
6397,Yes,Male,0.322,15.109,-0.211,1234,Public
6397,Yes,Female,-1.048,6.886,-0.211,1234,Public
6397,Yes,Male,-2.058,4.233,-0.211,1234,Public
6397,No,Male,0.772,12.774,-0.211,1234,Public
6397,No,Male,-0.018,13.581,-0.211,1234,Public
6397,No,Male,0.472,3.344,-0.211,1234,Public
6397,Yes,Male,-1.388,3.834,-0.211,1234,Public
6397,No,Male,-0.598,23.388,-0.211,1234,Public
6397,Yes,Female,-1.788,3.457,-0.211,1234,Public
6397,No,Male,0.142,20.658,-0.211,1234,Public
6397,Yes,Male,-0.928,6.842,-0.211,1234,Public
6397,No,Male,-0.158,8.559,-0.211,1234,Public
6397,Yes,Female,-0.568,4.918,-0.211,1234,Public
6397,No,Male,-1.448,14.09,-0.211,1234,Public
6397,No,Female,0.262,10.284,-0.211,1234,Public
6397,No,Male,-0.018,6.76,-0.211,1234,Public
6397,Yes,Female,0.382,4.496,-0.211,1234,Public
6397,No,Male,1.242,21.663,-0.211,1234,Public
6397,No,Female,-0.288,19.411,-0.211,1234,Public
6397,No,Female,0.042,15.241,-0.211,1234,Public
6397,No,Female,-0.088,18.314,-0.211,1234,Public
6397,No,Female,0.072,14.82,-0.211,1234,Public
6397,No,Female,-0.438,11.505,-0.211,1234,Public
6397,Yes,Male,-0.748,4.987,-0.211,1234,Public
6397,No,Female,-1.368,5.641,-0.211,1234,Public
6397,Yes,Female,-0.228,2.679,-0.211,1234,Public
6397,Yes,Male,-0.098,0.67,-0.211,1234,Public
6397,No,Female,-1.178,15.045,-0.211,1234,Public
6397,No,Male,-0.338,20.828,-0.211,1234,Public
6397,No,Female,-0.118,8.826,-0.211,1234,Public
6397,No,Male,0.552,15.79,-0.211,1234,Public
6397,No,Male,0.792,19.724,-0.211,1234,Public
6397,No,Male,-0.868,20.222,-0.211,1234,Public
6397,No,Female,-0.208,5.688,-0.211,1234,Public
6397,No,Female,1.222,23.261,-0.211,1234,Public
6397,Yes,Male,-0.988,10.856,-0.211,1234,Public
6397,No,Male,-0.248,17.857,-0.211,1234,Public
6397,Yes,Female,-0.568,3.335,-0.211,1234,Public
6397,Yes,Male,-1.308,6.572,-0.211,1234,Public
6397,No,Female,-0.118,7.387,-0.211,1234,Public
6397,No,Male,0.272,24.869,-0.211,1234,Public
6397,Yes,Male,-0.028,19.833,-0.211,1234,Public
6397,No,Female,-0.068,21.334,-0.211,1234,Public
6397,No,Male,1.062,17.267,-0.211,1234,Public
6397,No,Male,-0.288,21.887,-0.211,1234,Public
6397,No,Male,-0.188,18.07,-0.211,1234,Public
6397,No,Female,-0.478,12.869,-0.211,1234,Public
6397,Yes,Male,-1.308,9.659,-0.211,1234,Public
6397,Yes,Female,0.012,6.211,-0.211,1234,Public
6397,Yes,Female,0.042,10.388,-0.211,1234,Public
6397,No,Male,-0.498,14.898,-0.211,1234,Public
6397,No,Male,-0.418,17.669,-0.211,1234,Public
6397,No,Male,0.982,21.897,-0.211,1234,Public
6397,No,Female,0.172,24.434,-0.211,1234,Public
6397,No,Male,-0.928,21.557,-0.211,1234,Public
6397,Yes,Male,-1.098,11.861,-0.211,1234,Public
6397,No,Male,-0.008,16.811,-0.211,1234,Public
6415,No,Female,-0.588,21.594,-0.181,296,Public
6415,No,Male,-0.808,13.752,-0.181,296,Public
6415,No,Male,-0.998,10.266,-0.181,296,Public
6415,No,Female,0.412,6.46,-0.181,296,Public
6415,No,Male,0.002,23.108,-0.181,296,Public
6415,No,Male,-1.488,2.187,-0.181,296,Public
6415,No,Male,-1.188,12.877,-0.181,296,Public
6415,No,Female,0.082,23.717,-0.181,296,Public
6415,No,Female,-0.268,21.857,-0.181,296,Public
6415,No,Female,0.052,11.85,-0.181,296,Public
6415,No,Male,0.262,21.877,-0.181,296,Public
6415,No,Male,0.372,12.51,-0.181,296,Public
6415,No,Female,-0.058,0.965,-0.181,296,Public
6415,No,Male,0.782,16.623,-0.181,296,Public
6415,No,Female,-0.158,4.653,-0.181,296,Public
6415,No,Female,0.042,3.353,-0.181,296,Public
6415,No,Male,0.942,13.091,-0.181,296,Public
6415,No,Female,-0.328,17.129,-0.181,296,Public
6415,No,Male,-0.118,17.937,-0.181,296,Public
6415,No,Female,-0.278,12.238,-0.181,296,Public
6415,No,Female,-0.018,15.296,-0.181,296,Public
6415,No,Male,-1.038,4.205,-0.181,296,Public
6415,No,Female,0.572,15.117,-0.181,296,Public
6415,No,Male,0.012,11.407,-0.181,296,Public
6415,No,Male,-0.788,1.103,-0.181,296,Public
6415,No,Female,-0.068,10.36,-0.181,296,Public
6415,No,Female,0.962,7.52,-0.181,296,Public
6415,No,Male,0.212,14.397,-0.181,296,Public
6415,No,Male,-1.368,19.749,-0.181,296,Public
6415,No,Male,0.022,20.767,-0.181,296,Public
6415,No,Female,0.912,20.124,-0.181,296,Public
6415,No,Female,0.912,12.268,-0.181,296,Public
6415,No,Female,-1.678,7.035,-0.181,296,Public
6415,No,Female,-0.768,4.292,-0.181,296,Public
6415,No,Male,1.212,21.508,-0.181,296,Public
6415,No,Female,-0.558,13.945,-0.181,296,Public
6415,No,Female,-0.508,9.658,-0.181,296,Public
6415,No,Female,-0.218,9.81,-0.181,296,Public
6415,No,Female,-0.008,-1.818,-0.181,296,Public
6415,No,Male,0.662,17.055,-0.181,296,Public
6415,Yes,Male,-0.748,4.731,-0.181,296,Public
6415,No,Male,-0.818,6.552,-0.181,296,Public
6415,No,Male,0.132,1.208,-0.181,296,Public
6415,No,Female,0.022,12.706,-0.181,296,Public
6415,Yes,Male,0.112,16.762,-0.181,296,Public
6415,No,Female,-1.218,3.444,-0.181,296,Public
6415,No,Female,-1.658,7.237,-0.181,296,Public
6415,No,Male,-0.498,9.371,-0.181,296,Public
6415,No,Male,-0.218,6.34,-0.181,296,Public
6415,No,Female,-0.458,12.706,-0.181,296,Public
6415,No,Female,0.132,17.118,-0.181,296,Public
6415,No,Female,0.022,21.869,-0.181,296,Public
6415,No,Male,-0.508,2.935,-0.181,296,Public
6415,No,Male,0.462,15.63,-0.181,296,Public
6443,Yes,Male,-0.428,6.372,-0.347,1061,Public
6443,No,Female,-1.408,14.039,-0.347,1061,Public
6443,Yes,Male,-1.168,12.655,-0.347,1061,Public
6443,No,Male,-0.338,9.865,-0.347,1061,Public
6443,Yes,Female,0.202,9.937,-0.347,1061,Public
6443,No,Female,0.362,-1.806,-0.347,1061,Public
6443,No,Female,0.362,22.391,-0.347,1061,Public
6443,No,Male,-0.898,14.191,-0.347,1061,Public
6443,No,Female,-1.068,13.014,-0.347,1061,Public
6443,No,Female,0.642,5.873,-0.347,1061,Public
6443,No,Female,-0.808,12.427,-0.347,1061,Public
6443,No,Female,0.422,10.582,-0.347,1061,Public
6443,No,Female,-0.618,17.731,-0.347,1061,Public
6443,No,Female,0.762,7.731,-0.347,1061,Public
6443,No,Female,-0.728,9.522,-0.347,1061,Public
6443,No,Male,0.222,14.626,-0.347,1061,Public
6443,No,Female,-0.308,3.93,-0.347,1061,Public
6443,Yes,Male,-1.308,13.861,-0.347,1061,Public
6443,No,Male,-0.048,18.22,-0.347,1061,Public
6443,Yes,Female,-1.168,-1.199,-0.347,1061,Public
6443,Yes,Male,-2.498,7.096,-0.347,1061,Public
6443,Yes,Female,0.392,6.087,-0.347,1061,Public
6443,Yes,Female,-0.348,5.779,-0.347,1061,Public
6443,No,Female,0.472,4.745,-0.347,1061,Public
6443,No,Female,0.442,15.571,-0.347,1061,Public
6443,Yes,Female,-0.398,0.98,-0.347,1061,Public
6443,Yes,Female,-0.388,9.627,-0.347,1061,Public
6443,No,Male,-0.728,2.493,-0.347,1061,Public
6443,Yes,Male,-0.918,15.06,-0.347,1061,Public
6443,No,Female,0.702,2.866,-0.347,1061,Public
6464,Yes,Female,-0.518,4.898,-0.67,1453,Public
6464,Yes,Male,-1.458,23.822,-0.67,1453,Public
6464,Yes,Female,-1.068,2.57,-0.67,1453,Public
